date,NO2,O3,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity,weekday
2018-02-26,14.337805555555557,53.66265480895916,46,-33,866,-1,10306,70,67,Monday
2018-02-27,19.380376984126983,45.047361111111115,34,-36,1028,-1,10237,70,70,Tuesday
2018-02-28,16.557222222222222,49.77291666666667,65,-66,851,-1,10209,15,69,Wednesday
2018-03-01,14.73375,55.08152777777777,94,-47,838,0,10082,74,50,Thursday
2018-03-02,22.050833333333333,52.86260869565218,83,-37,851,-1,9994,60,52,Friday
2018-03-03,30.615416666666665,31.86847222222222,49,-17,536,-1,9976,56,64,Saturday
2018-03-04,24.58555555555556,35.34458333333333,44,50,893,19,9941,38,78,Sunday
2018-03-05,41.73777777777778,30.268333333333334,37,66,1125,0,9928,58,80,Monday
2018-03-06,57.233472222222225,12.657536231884059,24,56,708,0,9911,50,82,Tuesday
2018-03-07,34.745138888888896,30.82375,28,59,725,35,9945,14,87,Wednesday
2018-03-08,25.78652777777778,42.67236111111111,54,48,426,47,9986,57,84,Thursday
2018-03-09,34.365277777777784,27.83652777777778,33,65,973,29,10045,32,82,Friday
2018-03-10,24.49208333333333,27.347431561996775,35,114,690,43,9988,19,89,Saturday
2018-03-11,30.026944444444442,25.45666666666667,29,102,572,12,9933,1,91,Sunday
2018-03-12,29.89222222222222,30.392361111111114,30,103,720,12,9916,50,85,Monday
2018-03-13,26.71972222222222,35.679861111111116,34,56,205,71,10035,30,92,Tuesday
2018-03-14,27.41611111111111,41.32949275362319,38,58,1369,-1,10091,1,80,Wednesday
2018-03-15,28.648194444444446,29.943749999999998,60,73,761,10,9971,47,70,Thursday
2018-03-16,15.115138888888888,40.49125000000001,58,38,199,4,10034,32,87,Friday
2018-03-17,7.059583333333333,66.49083333333334,93,-14,621,-1,10084,68,60,Saturday
2018-03-18,9.767083333333332,69.37057971014492,80,-10,1075,0,10114,80,47,Sunday
2018-03-19,18.32125,63.405833333333334,53,-2,1662,-1,10155,58,45,Monday
2018-03-20,19.406944444444445,58.773055555555544,44,38,1663,-1,10236,58,69,Tuesday
2018-03-21,31.57625,47.4288888888889,28,36,1126,-1,10280,4,78,Wednesday
2018-03-22,26.635833333333334,43.55391304347827,35,64,620,33,10156,22,88,Thursday
2018-03-23,26.392361111111114,43.62680555555556,41,62,573,-1,10053,48,79,Friday
2018-03-24,26.77,36.27472222222222,25,65,1132,0,10028,23,77,Saturday
2018-03-25,24.043333333333333,40.42194444444445,22,54,1362,0,10093,2,79,Sunday
2018-03-26,31.55472222222222,38.0721277997365,16,47,994,15,10162,1,88,Monday
2018-03-27,32.78,32.658055555555556,33,56,669,17,10096,2,88,Tuesday
2018-03-28,34.60805555555556,37.74861111111111,28,59,318,124,10016,10,92,Wednesday
2018-03-29,31.76402777777778,42.87611111111111,32,65,1231,2,10047,42,77,Thursday
2018-03-30,22.570555555555554,53.57333333333333,44,90,1336,24,9996,56,74,Friday
2018-03-31,23.62569444444445,52.51888888888889,20,72,1050,100,9999,25,83,Saturday
2018-04-01,24.37805555555556,49.71333333333333,20,48,413,7,10092,2,89,Sunday
2018-04-02,19.955833333333334,46.67055555555556,38,77,747,11,10044,17,82,Monday
2018-04-03,24.34986111111111,50.26252305665349,50,127,1218,25,9985,56,79,Tuesday
2018-04-04,29.856666666666666,50.05888888888888,37,103,717,49,9993,58,83,Wednesday
2018-04-05,33.14180555555556,47.14458333333334,46,59,1014,24,10131,56,79,Thursday
2018-04-06,26.76402777777778,53.039722222222224,55,88,1955,0,10171,63,58,Friday
2018-04-07,45.47194444444445,42.357971014492755,39,139,1765,0,10091,65,62,Saturday
2018-04-08,16.641805555555553,64.19152777777778,20,152,1723,0,10072,56,72,Sunday
2018-04-09,24.05972222222222,37.33958333333333,32,126,975,-1,10050,43,81,Monday
2018-04-10,25.721666666666668,50.7075,30,155,1241,-1,10032,37,72,Tuesday
2018-04-11,24.783194444444444,33.92130434782609,23,127,1028,21,10063,1,87,Wednesday
2018-04-12,33.60111111111111,17.836944444444445,29,104,696,2,10023,2,89,Thursday
2018-04-13,36.08722222222222,28.83611111111111,21,100,931,0,10086,2,86,Friday
2018-04-14,21.38638888888889,50.71861111111111,20,115,1214,10,10173,32,77,Saturday
2018-04-15,26.520416666666666,45.417826086956524,20,127,864,66,10119,12,89,Sunday
2018-04-16,32.42819444444444,44.14861111111111,28,114,1918,1,10162,6,77,Monday
2018-04-17,46.84291666666667,43.11430555555555,30,128,2021,0,10247,61,72,Tuesday
2018-04-18,35.09319444444444,70.37416666666667,24,163,2176,0,10296,59,65,Wednesday
2018-04-19,56.562777777777775,46.374782608695654,33,192,2219,0,10254,58,58,Thursday
2018-04-20,36.03527777777778,69.75833333333333,23,183,2181,0,10222,27,66,Friday
2018-04-21,13.39763888888889,73.53888888888888,23,155,2241,0,10210,6,68,Saturday
2018-04-22,20.007638888888888,77.4798611111111,32,179,1953,-1,10113,62,61,Sunday
2018-04-23,18.067729468599033,57.638075684380034,38,131,1755,0,10149,66,67,Monday
2018-04-24,18.568472222222223,49.91542270531401,47,129,746,1,10134,63,76,Tuesday
2018-04-25,16.89263888888889,63.068333333333335,50,115,1313,52,10103,47,76,Wednesday
2018-04-26,20.679166666666667,58.01222222222222,47,103,1829,51,10149,64,69,Thursday
2018-04-27,18.59,59.810207039337485,29,103,1229,1,10104,65,68,Friday
2018-04-28,25.940138888888885,35.56777777777778,31,117,859,5,10097,1,79,Saturday
2018-04-29,12.300833333333332,52.002500000000005,32,92,478,196,10074,1,94,Sunday
2018-04-30,20.270138888888887,51.65541666666667,42,95,551,272,9977,40,88,Monday
2018-05-01,32.58525793650794,41.51589371980676,48,79,1861,92,10088,50,72,Tuesday
2018-05-02,20.954305555555553,63.538267543859654,46,109,2457,2,10106,59,67,Wednesday
2018-05-03,18.909999999999997,63.48333333333334,24,104,2578,0,10188,65,67,Thursday
2018-05-04,14.468055555555557,72.21125,23,119,2586,0,10242,65,64,Friday
2018-05-05,14.137361111111112,82.81254940711463,30,147,2620,0,10252,65,59,Saturday
2018-05-06,19.9875,78.1686507936508,25,172,2679,0,10226,70,57,Sunday
2018-05-07,29.42902777777778,76.8737037037037,25,180,2668,0,10180,65,61,Monday
2018-05-08,35.527499999999996,88.88222222222224,24,191,2640,0,10100,65,60,Tuesday
2018-05-09,29.110833333333332,69.13057971014493,22,179,2497,0,10070,58,67,Wednesday
2018-05-10,15.8225,53.77597222222223,30,121,1525,17,10136,21,80,Thursday
2018-05-11,21.559583333333336,65.05499999999999,21,123,2461,0,10188,2,72,Friday
2018-05-12,18.930833333333332,79.08625,28,170,2003,0,10132,59,61,Saturday
2018-05-13,16.17359299516908,63.65542443064182,28,131,689,24,10126,33,88,Sunday
2018-05-14,14.847083333333336,82.70083333333334,36,187,2303,0,10136,2,71,Monday
2018-05-15,12.461576086956521,96.89125,35,192,2627,0,10160,70,57,Tuesday
2018-05-16,6.677222222222223,76.03166666666667,46,153,1850,1,10192,62,75,Wednesday
2018-05-17,6.831250000000001,70.58447204968944,44,114,2617,0,10234,63,69,Thursday
2018-05-18,10.625416666666668,68.08305555555556,33,109,1808,0,10234,66,69,Friday
2018-05-19,21.852222222222224,41.28319444444444,18,110,1048,0,10233,1,83,Saturday
2018-05-20,12.820555555555556,78.93569444444444,20,154,2683,0,10218,2,70,Sunday
2018-05-21,15.509583333333333,85.54362318840579,35,192,2324,0,10151,70,50,Monday
2018-05-22,21.88152777777778,75.59875,23,183,1609,8,10137,60,68,Tuesday
2018-05-23,19.489444444444448,77.08791666666667,29,188,1325,15,10198,63,67,Wednesday
2018-05-24,26.515694444444446,59.3186111111111,31,183,1033,6,10189,65,69,Thursday
2018-05-25,21.176666666666666,73.64434782608696,26,206,2380,0,10180,57,73,Friday
2018-05-26,13.389583333333334,101.1448611111111,31,230,2574,0,10196,58,59,Saturday
2018-05-27,24.302083333333332,62.07402777777778,30,203,1224,19,10179,36,71,Sunday
2018-05-28,16.97180555555556,95.5725,25,225,2465,5,10174,12,69,Monday
2018-05-29,23.97319444444444,70.72536231884058,26,221,1939,148,10126,14,79,Tuesday
2018-05-30,22.809583333333332,60.83607142857144,20,215,2212,1,10135,10,80,Wednesday
2018-05-31,24.80138888888889,59.039722222222224,22,202,1774,37,10147,2,85,Thursday
2018-06-01,25.677083333333332,63.69819444444445,25,176,1160,47,10166,1,90,Friday
2018-06-02,19.046805555555554,46.65985507246378,27,170,767,12,10182,27,89,Saturday
2018-06-03,11.543194444444445,74.43416666666667,23,193,1568,-1,10181,41,79,Sunday
2018-06-04,8.645833333333334,88.77,29,182,1718,0,10148,49,82,Monday
2018-06-05,9.610416666666666,68.81527777777778,29,167,2081,0,10147,64,76,Tuesday
2018-06-06,19.285833333333333,71.77579710144927,23,198,2681,0,10137,26,74,Wednesday
2018-06-07,17.655555555555555,99.75208333333332,20,224,2821,0,10144,50,62,Thursday
2018-06-08,14.80861111111111,73.26722222222223,23,185,536,50,10150,23,91,Friday
2018-06-09,6.007638888888889,74.25319444444445,30,198,2370,0,10139,57,79,Saturday
2018-06-10,6.548333333333333,75.3904347826087,33,182,2465,0,10136,58,78,Sunday
2018-06-11,7.605416666666668,68.40986111111111,38,169,2624,0,10135,59,75,Monday
2018-06-12,8.444861111111111,60.42236111111111,32,148,979,-1,10145,67,76,Tuesday
2018-06-13,25.812361111111112,43.66833333333333,30,147,1750,0,10169,65,71,Wednesday
2018-06-14,23.53833333333333,38.464189095928226,35,157,1146,9,10141,36,80,Thursday
2018-06-15,20.32611111111111,66.01027777777777,20,188,2425,0,10160,15,72,Friday
2018-06-16,13.542638888888888,58.93736111111111,30,175,1713,0,10147,62,65,Saturday
2018-06-17,13.729166666666666,47.02347222222222,38,156,932,-1,10170,64,75,Sunday
2018-06-18,18.087222222222223,40.00594202898551,43,167,761,-1,10191,47,81,Monday
2018-06-19,24.23611111111111,14.49052536231884,26,177,700,-1,10227,56,83,Tuesday
2018-06-20,16.77013888888889,31.811944444444446,34,191,1897,0,10198,57,79,Wednesday
2018-06-21,7.244861111111111,57.055416666666666,50,144,1921,-1,10209,58,68,Thursday
2018-06-22,11.977916666666667,51.8631884057971,44,133,1312,-1,10264,67,68,Friday
2018-06-23,12.779444444444444,62.06055555555556,25,151,1630,-1,10264,63,71,Saturday
2018-06-24,6.2700000000000005,49.84347222222223,29,147,1349,-1,10240,59,78,Sunday
2018-06-25,10.407777777777778,50.17500000000001,29,165,2364,-1,10253,65,75,Monday
2018-06-26,8.823611111111111,63.68202898550725,29,160,2922,0,10261,58,73,Tuesday
2018-06-27,12.567222222222222,60.894444444444446,34,179,2690,0,10252,59,75,Wednesday
2018-06-28,11.634722222222223,78.27652777777776,36,212,2668,0,10231,58,63,Thursday
2018-06-29,8.973194444444443,69.99000000000001,38,195,2953,0,10198,63,66,Friday
2018-06-30,8.479444444444445,85.37710144927536,41,213,3005,0,10161,56,51,Saturday
2018-07-01,9.647083333333333,77.45222222222223,58,213,3056,0,10164,80,36,Sunday
2018-07-02,11.394166666666665,79.65694444444443,46,206,3035,0,10170,80,40,Monday
2018-07-03,10.372361111111111,73.355,37,196,2961,0,10173,70,60,Tuesday
2018-07-04,12.166944444444445,65.3868115942029,28,192,2614,-1,10147,70,66,Wednesday
2018-07-05,14.435972222222224,54.42666666666667,25,189,2772,0,10152,60,74,Thursday
2018-07-06,12.957083333333335,68.7275,25,195,2082,0,10208,57,67,Friday
2018-07-07,9.125416666666668,63.51194444444445,22,183,2505,0,10242,65,63,Saturday
2018-07-08,10.075138888888889,63.34884057971015,28,186,2874,0,10251,58,66,Sunday
2018-07-09,9.48375,49.153333333333336,29,175,1315,-1,10236,27,76,Monday
2018-07-10,11.907638888888888,50.8186111111111,38,161,1161,1,10184,33,72,Tuesday
2018-07-11,9.848888888888888,62.46805555555556,31,178,1750,0,10185,17,74,Wednesday
2018-07-12,11.301527777777778,58.149565217391306,33,190,2635,0,10197,57,74,Thursday
2018-07-13,8.659444444444444,59.130277777777785,25,185,2591,0,10213,60,73,Friday
2018-07-14,7.765416666666667,60.70125000000001,26,188,2880,0,10204,65,67,Saturday
2018-07-15,14.731527777777778,74.80069444444445,20,208,2749,0,10167,65,60,Sunday
2018-07-16,19.820877192982454,94.32033248081842,20,226,2667,-1,10134,65,53,Monday
2018-07-17,23.80263888888889,55.58375,29,200,2565,-1,10152,62,67,Tuesday
2018-07-18,17.24175925925926,59.1000408496732,20,191,2099,0,10186,18,64,Wednesday
2018-07-19,12.978454106280195,66.49861111111112,24,196,2123,0,10181,4,67,Thursday
2018-07-20,9.331041666666666,75.34210489993099,24,191,2554,0,10139,39,68,Friday
2018-07-21,12.975625,78.57722222222223,24,211,2625,0,10119,70,65,Saturday
2018-07-22,14.911875000000002,69.21638888888889,23,206,2310,0,10152,42,68,Sunday
2018-07-23,23.066535947712413,64.83125,15,225,2646,0,10167,60,67,Monday
2018-07-24,21.613339371980675,86.20971014492754,19,246,2183,0,10146,58,62,Tuesday
2018-07-25,19.149384057971012,72.0463888888889,25,244,1623,-1,10160,70,60,Wednesday
2018-07-26,24.896570048309176,109.1761111111111,24,277,2497,-1,10141,69,53,Thursday
2018-07-27,21.630018115942026,110.11486111111111,40,297,2569,0,10103,76,34,Friday
2018-07-28,19.099359903381643,53.286956521739135,35,203,1570,52,10091,19,72,Saturday
2018-07-29,19.675555555555555,54.88777777777778,35,213,1607,-1,10120,70,56,Sunday
2018-07-30,18.41749396135266,46.95222222222222,30,240,2261,0,10141,65,64,Monday
2018-07-31,21.249305555555555,46.14069444444444,30,206,2124,0,10173,65,72,Tuesday
2018-08-01,19.974263285024154,60.75159420289855,18,204,2305,0,10214,63,65,Wednesday
2018-08-02,17.964667874396135,84.66319444444446,22,226,2501,0,10229,57,64,Thursday
2018-08-03,10.879855072463767,88.83999999999999,23,239,2528,0,10215,57,61,Friday
2018-08-04,8.029444444444445,63.56291666666667,28,224,2110,0,10209,70,70,Saturday
2018-08-05,9.547783816425122,58.88710144927537,25,205,2332,0,10226,62,68,Sunday
2018-08-06,21.406195652173917,85.42305555555556,19,231,2531,0,10154,65,57,Monday
2018-08-07,23.994118357487924,107.63902777777777,18,259,2343,13,10086,37,52,Tuesday
2018-08-08,26.501690821256037,41.33763888888888,39,196,1276,32,10113,62,76,Wednesday
2018-08-09,17.978013285024158,49.78985507246377,34,172,796,85,10109,49,82,Thursday
2018-08-10,13.276358695652176,47.890138888888885,49,165,1766,66,10190,59,73,Friday
2018-08-11,22.889402173913044,44.312777777777775,31,156,2085,1,10213,65,71,Saturday
2018-08-12,33.7127657004831,44.90944444444444,25,198,1522,-1,10131,65,66,Sunday
2018-08-13,20.013085748792268,45.634927536231885,25,187,918,106,10062,44,84,Monday
2018-08-14,17.37592995169082,47.262499999999996,31,188,1508,6,10142,59,79,Tuesday
2018-08-15,21.29907679738562,32.585138888888885,33,197,1030,0,10178,59,78,Wednesday
2018-08-16,17.874595410628018,38.137499999999996,34,184,1445,13,10154,65,79,Thursday
2018-08-17,21.71166666666667,36.63768115942029,18,174,1925,46,10187,30,77,Friday
2018-08-18,15.319305555555554,37.06152777777777,29,178,1159,0,10214,62,78,Saturday
2018-08-19,14.28486111111111,33.09861111111112,40,194,953,0,10193,65,78,Sunday
2018-08-20,16.945,34.44722222222222,22,196,985,0,10196,59,82,Monday
2018-08-21,31.611944444444447,30.17347826086957,13,200,1570,0,10199,4,81,Tuesday
2018-08-22,26.907638888888886,37.23569444444444,19,195,1897,0,10169,0,82,Wednesday
2018-08-23,18.552083333333332,29.920972222222222,33,183,817,22,10120,3,85,Thursday
2018-08-24,12.201666666666668,44.27166666666667,37,155,1653,56,10109,58,72,Friday
2018-08-25,16.48638888888889,36.98797101449276,27,127,1383,166,10115,23,85,Saturday
2018-08-26,12.306111111111113,50.104305555555555,41,145,1574,13,10131,8,72,Sunday
2018-08-27,19.826249999999998,29.98375,40,171,748,2,10110,56,80,Monday
2018-08-28,34.22819444444445,19.936944444444446,19,167,1178,0,10180,58,79,Tuesday
2018-08-29,27.439879227053137,33.87202898550725,19,147,742,66,10139,2,89,Wednesday
2018-08-30,19.34388888888889,29.874861111111112,25,150,1795,0,10214,12,76,Thursday
2018-08-31,26.999779411764706,21.96076388888889,10,124,943,0,10240,6,80,Friday
2018-09-01,14.397361111111111,53.47972222222222,15,135,1740,0,10271,4,74,Saturday
2018-09-02,12.988472222222223,61.40797101449275,25,159,1731,0,10249,62,72,Sunday
2018-09-03,12.787500000000001,52.84125,24,186,783,-1,10186,47,83,Monday
2018-09-04,18.14847222222222,49.932638888888896,17,206,1286,-1,10170,22,88,Tuesday
2018-09-05,21.0825,47.01472222222222,27,190,929,44,10170,32,89,Wednesday
2018-09-06,30.510000000000005,36.36260869565217,16,166,469,57,10128,17,94,Thursday
2018-09-07,18.18208333333333,40.21333333333334,37,146,1532,54,10134,30,76,Friday
2018-09-08,22.687638888888888,34.10944444444445,33,148,1112,-1,10184,65,76,Saturday
2018-09-09,22.697222222222223,50.98194444444445,31,183,1413,-1,10191,70,71,Sunday
2018-09-10,18.03625,43.95695652173913,32,174,879,0,10209,59,78,Monday
2018-09-11,15.473472222222222,40.89125,48,188,969,0,10198,64,79,Tuesday
2018-09-12,19.231805555555557,29.680833333333336,24,153,444,11,10213,46,90,Wednesday
2018-09-13,28.804027777777776,30.683333333333326,13,130,1769,0,10220,3,78,Thursday
2018-09-14,21.555694444444445,44.738985507246376,30,135,1430,0,10203,4,74,Friday
2018-09-15,29.403750000000002,28.045833333333334,25,147,1107,2,10231,18,80,Saturday
2018-09-16,37.31930555555555,35.48888888888889,24,146,1156,0,10207,6,78,Sunday
2018-09-17,44.61958333333334,44.20663043478262,23,153,1548,0,10168,26,77,Monday
2018-09-18,21.62125,46.68826086956522,44,189,1601,0,10121,60,67,Tuesday
2018-09-19,21.587083333333336,40.867361111111116,45,191,1315,0,10158,65,72,Wednesday
2018-09-20,24.31527777777778,43.75763888888889,42,197,1216,0,10128,69,69,Thursday
2018-09-21,12.565972222222221,49.19888888888889,61,154,986,83,10072,70,67,Friday
2018-09-22,18.98097222222222,29.719565217391306,35,121,593,62,10177,58,84,Saturday
2018-09-23,22.212777777777777,34.28541666666667,20,95,262,97,10160,17,95,Sunday
2018-09-24,31.72736111111111,27.72972222222222,25,99,1330,5,10337,15,79,Monday
2018-09-25,43.17458333333334,19.990555555555556,15,94,1517,0,10378,12,79,Tuesday
2018-09-26,41.96462301587302,26.413773752012883,28,119,1428,0,10325,50,76,Wednesday
2018-09-27,42.912222222222226,37.71666666666667,21,132,1474,0,10257,57,73,Thursday
2018-09-28,19.375833333333333,31.573888888888888,31,114,1160,0,10279,9,75,Friday
2018-09-29,34.59930555555555,19.418194444444442,9,75,1352,0,10277,24,80,Saturday
2018-09-30,22.214444444444442,44.30136645962733,18,99,1187,-1,10173,9,77,Sunday
2018-10-01,21.282499999999995,40.31125,29,95,1016,35,10199,60,82,Monday
2018-10-02,27.578333333333333,34.655972222222225,37,117,578,39,10172,32,84,Tuesday
2018-10-03,27.140555555555554,32.35916666666666,26,126,1076,-1,10248,66,73,Wednesday
2018-10-04,37.13722222222222,12.568695652173913,33,147,571,0,10246,59,82,Thursday
2018-10-05,50.11069444444445,13.770000000000001,19,128,1254,0,10168,5,83,Friday
2018-10-06,20.557083333333335,47.174583333333324,26,139,1148,-1,10092,2,83,Saturday
2018-10-07,27.248611111111106,28.509722222222223,26,101,1110,0,10204,7,79,Sunday
2018-10-08,42.92105072463769,18.03405797101449,20,95,980,0,10215,6,84,Monday
2018-10-09,56.46592171717171,13.811527777777778,20,109,1159,0,10208,10,84,Tuesday
2018-10-10,34.66833333333333,37.992777777777775,30,151,1172,0,10160,5,74,Wednesday
2018-10-11,32.811527777777776,30.01347222222223,35,176,885,-1,10110,61,73,Thursday
2018-10-12,23.83527777777778,36.07942028985507,40,187,1023,1,10169,65,76,Friday
2018-10-13,27.540555555555557,44.870416666666664,33,200,1034,0,10156,70,69,Saturday
2018-10-14,32.518750000000004,38.89916666666667,34,174,970,0,10082,65,70,Sunday
2018-10-15,46.52027777777778,16.65527777777778,21,161,842,0,10121,3,76,Monday
2018-10-16,63.54916666666667,12.124057971014494,16,153,942,0,10176,2,80,Tuesday
2018-10-17,28.447499999999994,31.300833333333333,14,132,763,0,10197,4,88,Wednesday
2018-10-18,18.22,39.41444444444445,26,122,867,-1,10250,6,82,Thursday
2018-10-19,29.870871212121212,21.29361111111111,19,92,977,0,10262,0,83,Friday
2018-10-20,45.258478260869566,18.399420289855072,10,86,652,0,10306,0,87,Saturday
2018-10-21,27.27611111111111,36.941805555555554,19,122,635,0,10279,1,79,Sunday
2018-10-22,24.531407004830914,38.65569444444444,29,108,738,2,10319,32,81,Monday
