time,NL10636,NL10639,NL10643
2018-07-05,12.692916666666667,19.06458333333333,11.811666666666667
2018-07-06,10.927916666666667,18.38291666666667,9.939166666666667
2018-07-07,8.058333333333332,12.597916666666668,7.696666666666666
2018-07-08,8.759166666666667,12.114166666666668,7.46375
2018-07-09,8.556666666666667,13.464999999999998,6.067916666666666
2018-07-10,12.542499999999999,14.571666666666667,9.625833333333333
2018-07-11,7.916666666666667,14.306666666666667,7.27875
2018-07-12,10.457916666666666,15.069999999999999,8.625
2018-07-13,7.682083333333334,11.810416666666669,7.1762500000000005
2018-07-14,6.560833333333334,9.764583333333334,6.585833333333333
2018-07-15,11.376249999999999,17.475833333333334,11.512083333333331
2018-07-16,17.94,27.63208333333333,13.87578947368421
2018-07-17,25.624166666666667,29.697916666666668,17.523333333333333
2018-07-18,17.18166666666667,22.13222222222222,12.947083333333332
2018-07-19,12.479999999999999,16.604347826086954,10.897916666666667
2018-07-20,9.621666666666668,12.298823529411765,7.086666666666667
2018-07-21,14.178333333333333,,11.384583333333333
2018-07-22,15.545416666666668,,12.050833333333335
2018-07-23,21.812916666666666,29.153749999999995,15.8125
2018-07-24,20.60375,30.112608695652174,15.310833333333335
2018-07-25,17.32166666666667,25.97391304347826,15.302916666666667
2018-07-26,22.05666666666667,37.27347826086957,14.731666666666667
2018-07-27,20.624166666666667,34.65565217391304,11.768333333333333
2018-07-28,18.6925,25.436086956521738,12.856249999999998
2018-07-29,19.095,26.324347826086957,12.8225
2018-07-30,19.22375,24.34130434782608,11.097500000000002
2018-07-31,20.665000000000003,25.824347826086957,15.35125
2018-08-01,18.366666666666667,26.79782608695652,16.067916666666665
2018-08-02,15.790833333333333,24.028260869565216,14.63375
2018-08-03,9.535833333333334,17.34695652173913,8.547083333333333
2018-08-04,7.202083333333333,12.012608695652172,5.909999999999999
2018-08-05,6.687083333333333,11.449565217391307,6.308750000000001
2018-08-06,17.80125,29.2904347826087,14.086666666666668
2018-08-07,25.294999999999998,36.17565217391304,14.639166666666668
2018-08-08,24.69875,35.06130434782609,18.68041666666667
2018-08-09,16.652083333333334,25.804782608695653,13.282499999999999
2018-08-10,13.736666666666665,18.14521739130435,8.376249999999999
2018-08-11,23.16416666666667,28.49173913043478,16.38625
2018-08-12,30.95375,43.377826086956524,23.707083333333333
2018-08-13,23.167916666666667,25.99086956521739,14.70583333333333
2018-08-14,18.47583333333333,21.45478260869565,11.030416666666667
2018-08-15,22.102083333333336,26.690588235294115,15.404166666666667
2018-08-16,18.68125,20.42695652173913,13.050833333333335
2018-08-17,23.944999999999997,25.995416666666667,16.96375
2018-08-18,17.179583333333333,17.534583333333334,12.228333333333332
2018-08-19,15.06875,15.344999999999999,11.492500000000001
2018-08-20,16.81,18.458333333333332,13.188749999999999
2018-08-21,33.852916666666665,37.28,23.86916666666666
2018-08-22,29.75666666666667,30.553749999999997,21.528750000000002
2018-08-23,21.12875,21.191666666666666,14.259166666666667
2018-08-24,14.547083333333333,14.917083333333332,8.581249999999999
2018-08-25,17.79083333333333,19.155,11.950833333333334
2018-08-26,13.025416666666667,14.855833333333331,7.857499999999999
2018-08-27,21.57041666666667,21.855,14.5325
2018-08-28,34.553333333333335,39.627916666666664,27.193749999999998
2018-08-29,28.880000000000006,31.308695652173913,23.377499999999998
