STN,YYYYMMDD,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity
260,20211214,   38,   90,   93,    5,10268,   23,   94
260,20211215,   35,   98,  135,    0,10305,   11,   93
260,20211216,   13,   65,  343,    0,10374,    0,   96
260,20211217,   15,   77,   86,   -1,10407,   21,   95
260,20211218,   18,   62,  138,    1,10393,    5,   98
260,20211219,   24,   68,   88,    3,10316,    8,   95
260,20211220,   14,   35,  190,   -1,10284,   14,   83
260,20211221,   12,  -22,  378,    0,10268,   27,   91
260,20211222,   23,  -24,  340,    0,10228,   50,   91
260,20211223,   42,   23,  177,   14,10088,   11,   89
260,20211224,   36,   78,   78,   55,10041,   20,   95
260,20211225,   52,  -10,  390,   -1,10090,   50,   73
260,20211226,   35,  -10,  215,   -1,10057,   43,   74
260,20211227,   33,   56,  162,   12, 9978,    2,   97
260,20211228,   45,   88,  107,   58, 9920,   27,   95
260,20211229,   37,   95,   87,   50,10051,   27,   95
260,20211230,   64,  129,   92,   16,10135,   39,   91
260,20211231,   55,  128,  144,   -1,10178,   37,   85
260,20220101,   40,  123,  220,    3,10207,   26,   87
260,20220102,   62,  117,  170,  132,10110,   59,   84
260,20220103,   55,   97,  180,   -1,10074,   59,   85
260,20220104,   33,   65,  155,    3, 9978,   61,   85
260,20220105,   45,   51,  119,   54,10063,   56,   81
260,20220106,   34,   37,  320,   -1,10170,   61,   82
260,20220107,   44,   37,  171,   33,10093,   58,   86
260,20220108,   43,   29,  126,  147,10014,   56,   93
260,20220109,   35,   46,  347,   25,10003,   19,   84
260,20220110,   22,   17,  331,    0,10219,    2,   94
260,20220111,   30,   23,  267,    6,10326,   10,   88
260,20220112,   18,   40,  219,    2,10393,    1,   97
260,20220113,   30,   43,  131,    0,10398,    2,   99
260,20220114,   15,   46,  121,    0,10354,    3,   97
260,20220115,   31,   23,  100,   -1,10276,    3,   98
260,20220116,   34,   53,  114,   -1,10248,    3,   91
260,20220117,   29,   64,  183,    0,10342,    4,   87
260,20220118,   15,   34,  143,    0,10375,    1,   98
260,20220119,   29,   36,   92,    8,10242,    1,   92
260,20220120,   35,   35,  321,   18,10291,   56,   80
260,20220121,   26,   41,  201,   -1,10339,   60,   88
260,20220122,   23,   64,  100,   -1,10343,   56,   88
260,20220123,   15,   61,  170,   -1,10356,   36,   90
260,20220124,   17,   45,  141,    0,10345,   59,   77
260,20220125,   14,   30,  103,    0,10341,   49,   81
260,20220126,   35,   42,  120,    0,10305,   25,   83
260,20220127,   50,   70,  140,   35,10243,   34,   84
260,20220128,   37,   66,  507,    0,10320,   56,   80
260,20220129,   58,   91,  253,    5,10235,   18,   83
260,20220130,   36,   60,  480,   -1,10263,   60,   69
260,20220131,   71,   57,   91,  102,10128,   48,   80
260,20220201,   52,   74,  114,   35,10150,   22,   83
260,20220202,   37,   87,  558,    5,10191,   24,   83
260,20220203,   46,   76,  125,    7,10143,   24,   90
260,20220204,   56,   67,  173,   61,10091,   57,   82
260,20220205,   58,   64,  502,   96,10161,   57,   79
260,20220206,   70,   74,  164,  249,10025,   56,   84
260,20220207,   49,   63,  702,    6,10220,   56,   73
260,20220208,   54,  100,  413,    1,10255,   40,   80
260,20220209,   47,   89,  255,    8,10237,   20,   91
260,20220210,   30,   68,  427,   17,10201,   21,   81
260,20220211,   36,   38,  635,   17,10294,   58,   75
260,20220212,   40,   26,  835,    0,10256,   59,   72
260,20220213,   58,   61,  598,    0,10080,   75,   68
260,20220214,   63,   90,  503,   19, 9998,   65,   75
260,20220215,   53,   75,  523,   68,10068,   40,   85
260,20220216,   79,  111,  190,  103, 9943,   28,   89
260,20220217,   73,   90,  712,    4,10042,   62,   66
260,20220218,   87,   84,  227,   27, 9973,   36,   75
260,20220219,   71,   61,  485,   84,10083,   57,   70
260,20220220,   80,   82,  109,  342,10014,   40,   88
260,20220221,   75,   65,  242,   95,10023,   50,   74
260,20220222,   47,   71,  256,   43,10164,   40,   85
260,20220223,   47,   80, 1007,    0,10216,   66,   71
260,20220224,   57,   62,  425,   27,10102,   58,   74
260,20220225,   40,   47,  610,   18,10226,   44,   80
260,20220226,   23,   22, 1060,    0,10340,    1,   86
260,20220227,   48,   42, 1150,    0,10310,   62,   67
260,20220228,   38,   45, 1160,    0,10294,   72,   63
260,20220301,   21,   52,  409,    3,10277,   62,   70
260,20220302,   29,   56, 1097,    0,10235,   57,   65
260,20220303,   36,   50, 1275,    0,10191,   64,   56
260,20220304,   32,   42, 1320,    0,10208,   63,   62
260,20220305,   27,   26, 1274,    0,10217,   57,   72
260,20220306,   41,   24, 1307,    0,10272,   62,   70
260,20220307,   33,   23, 1346,    0,10267,   61,   71
260,20220308,   50,   49, 1395,    0,10213,   75,   51
260,20220309,   33,   61, 1393,    0,10220,   66,   53
260,20220310,   38,   85, 1395,    0,10217,   67,   51
260,20220311,   62,  101, 1349,    0,10137,   70,   45
260,20220312,   44,  112, 1106,   -1,10151,   75,   61
260,20220313,   43,  121, 1131,   -1,10135,   73,   58
260,20220314,   32,   90,  917,   -1,10243,   49,   80
260,20220315,   20,   74, 1031,    0,10247,    3,   82
260,20220316,   48,   91, 1069,   -1,10217,    7,   74
260,20220317,   34,   76, 1214,    4,10301,   34,   74
260,20220318,   27,   78, 1532,    0,10431,   50,   72
260,20220319,   55,   88, 1644,    0,10405,   65,   56
260,20220320,   43,   45,  699,   -1,10291,   40,   70
260,20220321,   20,   77, 1581,    0,10305,   38,   69
260,20220322,   19,  103, 1530,    0,10308,   50,   69
260,20220323,   18,   98, 1622,    0,10304,   43,   62
260,20220324,   17,   94, 1540,    0,10297,   15,   67
260,20220325,   26,   86, 1694,    0,10311,    6,   68
260,20220326,   30,  104, 1743,    0,10325,   37,   70
260,20220327,   30,  103, 1797,    0,10309,   57,   67
260,20220328,   23,   83, 1652,    0,10222,    3,   82
260,20220329,   30,   82, 1284,    0,10123,    2,   80
260,20220330,   31,   60, 1401,    7,10051,   40,   74
260,20220331,   42,   19,  544,  128,10018,    6,   92
260,20220401,   60,   21, 1012,   49,10114,    9,   76
260,20220402,   35,   24, 1013,   -1,10201,   65,   63
260,20220403,   27,   30, 1290,   -1,10223,   65,   77
260,20220404,   63,   71,  257,  207,10077,   21,   89
260,20220405,   42,  100,  474,   32,10049,   28,   89
260,20220406,   69,   97,  379,   34, 9976,   36,   84
260,20220407,   80,   80,  810,  192, 9866,   48,   79
260,20220408,   35,   63, 1060,    4, 9988,   69,   73
260,20220409,   41,   58, 1434,   54,10122,   50,   73
260,20220410,   22,   62, 1665,   -1,10200,   65,   68
260,20220411,   38,   91, 1947,    0,10155,   65,   61
260,20220412,   34,  138, 1710,    0,10097,   65,   61
260,20220413,   22,  131,  971,    1,10168,   50,   81
260,20220414,   23,  121, 1847,    0,10219,    1,   77
260,20220415,   29,   98, 1336,    0,10287,   38,   79
260,20220416,   38,  105, 2284,    0,10319,   58,   62
260,20220417,   34,  108, 2383,    0,10255,   75,   51
260,20220418,   23,  120, 2148,    0,10178,   65,   54
260,20220419,   32,  123, 2175,    0,10152,   57,   59
260,20220420,   42,  122, 2306,    0,10162,   75,   56
260,20220421,   43,  126, 2246,    0,10127,   70,   58
260,20220422,   55,  131, 1942,    0,10075,   69,   63
260,20220423,   62,  136, 1968,    0,10047,   64,   60
260,20220424,   49,  120, 2275,    0,10063,   70,   61
260,20220425,   31,   86,  482,   38,10130,   56,   82
260,20220426,   39,   92, 2157,   -1,10201,   13,   69
260,20220427,   20,   75, 2029,    0,10269,    3,   74
260,20220428,   32,   88, 2470,    0,10307,   50,   71
260,20220429,   40,   88, 1484,    0,10298,   69,   72
260,20220430,   20,   79, 1022,    0,10272,   18,   78
260,20220501,   16,   91, 1981,    0,10236,    1,   69
260,20220502,   24,  108, 2535,    0,10203,   57,   63
260,20220503,   25,   97, 1380,    0,10199,    8,   78
260,20220504,   16,  103, 2352,    0,10194,   50,   70
260,20220505,   17,  121, 1517,    0,10226,    6,   77
260,20220506,   16,  137, 1869,    0,10248,    1,   79
260,20220507,   30,  147, 2054,    0,10242,   58,   75
260,20220508,   35,  119, 2666,    0,10282,   64,   65
260,20220509,   15,  143, 2589,    0,10243,   61,   64
260,20220510,   38,  171, 1406,   -1,10158,   62,   63
260,20220511,   50,  164, 2361,   20,10108,   65,   61
260,20220512,   36,  142, 2341,    0,10176,   61,   63
260,20220513,   44,  145, 1948,    0,10192,   66,   64
260,20220514,   22,  156, 2452,    0,10212,   59,   66
260,20220515,   32,  183, 2730,    0,10180,   61,   53
260,20220516,   35,  178, 1499,   11,10158,   70,   70
260,20220517,   23,  185, 1889,   -1,10193,   58,   73
260,20220518,   22,  192, 2257,    0,10199,    2,   75
260,20220519,   22,  169, 1206,  226,10187,    2,   87
260,20220520,   28,  133, 1131,  190,10180,    1,   87
260,20220521,   30,  140, 1767,    0,10202,    3,   76
260,20220522,   22,  156, 2649,    0,10145,    2,   67
260,20220523,   25,  158,  962,  200,10012,   47,   83
260,20220524,   40,  133, 1598,   14,10058,   40,   78
260,20220525,   48,  137, 1666,    3,10142,    5,   78
260,20220526,   52,  161, 2013,    3,10194,   56,   73
260,20220527,   42,  138, 2319,    3,10215,   65,   67
260,20220528,   35,  119, 2257,    2,10212,    8,   70
260,20220529,   28,  104, 1416,    5,10156,   47,   79
260,20220530,   14,  104, 1529,    0,10140,    1,   75
260,20220531,   20,  119, 1568,   36,10132,   44,   78
260,20220601,   34,  126, 2286,   10,10157,    8,   75
260,20220602,   21,  137, 2699,    0,10211,    3,   68
260,20220603,   41,  173, 2862,    0,10187,   70,   59
260,20220604,   48,  168, 2144,    0,10202,   70,   68
260,20220605,   32,  164,  766,  259,10135,   25,   85
260,20220606,   45,  139, 1099,  114,10130,   45,   88
260,20220607,   32,  155, 1768,   -1,10119,   63,   76
260,20220608,   31,  156,  951,   96,10067,   50,   87
260,20220609,   32,  164, 2497,   11,10151,   64,   68
260,20220610,   34,  177, 1565,   -1,10203,   65,   75
